"","rat_gene_id","rat_gene_symbol","LHNS1","LHNS2","LHNS3","IGFNS1","IGFNS2","IGFNS3","PDGFNS1","PDGFNS2","PDGFNS3"
"28438","ENSRNOG00000065950","LOC120098713",0,0,0,0,0,0,0,0,0
"28439","ENSRNOG00000069928","LOC120098723",1,0,1,0,0,1,0,0,0
"28440","ENSRNOG00000019022","Fam89a",2,1,0,0,0,1,2,3,0
"28441","ENSRNOG00000063515","LOC120098722",0,0,0,0,0,0,0,0,0
"28442","ENSRNOG00000070248","LOC120098719",7,3,2,5,2,3,5,4,4
"28443","ENSRNOG00000070337","LOC120098718",0,0,0,0,0,0,0,0,0
"28444","ENSRNOG00000069430","LOC120098748",0,0,0,0,0,0,0,0,0
"28445","ENSRNOG00000018950","Fa2h",0,0,0,0,1,1,2,0,0
"28446","ENSRNOG00000065593","LOC120098721",0,0,0,0,0,0,0,0,0
"28447","ENSRNOG00000066443","LOC120098711",0,0,0,0,0,0,0,0,0
"28448","ENSRNOG00000065132","LOC120098704",0,0,0,0,0,0,0,0,0
"28449","ENSRNOG00000067264","LOC120098717",0,0,0,0,0,0,0,0,0
"28450","ENSRNOG00000025710","Ces5a",1,1,0,0,0,0,0,1,0
"28451","ENSRNOG00000070678","LOC120098672",0,0,0,0,0,0,0,0,0
"28452","ENSRNOG00000021808","Tecr",2088,1348,1329,2931,1557,3390,1590,3074,2687
"28453","ENSRNOG00000064514","LOC120098693",0,0,0,0,0,0,0,0,0
"28454","ENSRNOG00000017674","Ctcf",714,455,584,1229,770,1110,640,1190,994
"28455","ENSRNOG00000071121","LOC120098712",0,0,0,0,0,0,0,0,0
"28456","ENSRNOG00000070259","LOC120098715",0,0,0,0,0,0,0,0,0
"28457","ENSRNOG00000065423","LOC120098716",0,0,0,0,0,0,0,0,0
"28458","ENSRNOG00000010744","Nrp1",1383,924,1084,2757,1903,3340,1443,3449,2485
"28459","ENSRNOG00000062813","LOC120098745",0,0,1,0,0,0,0,0,1
"28460","ENSRNOG00000056311","Y_RNA",0,0,0,0,0,0,0,0,0
"28461","ENSRNOG00000062794","Gypa",0,0,0,0,0,0,0,0,0
"28462","ENSRNOG00000063948","LOC120098736",1,0,0,2,0,0,0,0,0
"28463","ENSRNOG00000004131","Pkn1",321,146,192,258,124,299,151,203,223
"28464","ENSRNOG00000066581","LOC120098720",0,0,0,0,0,0,0,0,0
"28465","ENSRNOG00000000264","Def8",519,252,281,605,316,607,325,563,513
"28466","ENSRNOG00000069085","LOC120098683",0,0,0,0,0,0,0,0,0
"28467","ENSRNOG00000055727","LOC120098724",0,1,0,0,0,0,0,0,0
"28468","ENSRNOG00000012622","Mmp15",19,11,8,146,33,116,20,55,27
"28469","ENSRNOG00000049508","Mir6318",0,0,0,0,0,0,0,0,0
"28470","ENSRNOG00000036413","Mir328",0,0,0,0,0,0,0,0,0
"28471","ENSRNOG00000046739","Mir3564",0,1,0,0,0,0,0,3,0
"28472","ENSRNOG00000041470","Mir1199",0,0,0,0,0,0,0,0,0
"28473","ENSRNOG00000014117","Hmox1",817,607,502,2905,1414,2229,3486,5378,6365
"28474","ENSRNOG00000062808","Coa6",33,37,36,78,34,93,64,98,122
"28475","ENSRNOG00000058218","AC131806.3",221,282,325,393,310,272,280,400,434
"28476","ENSRNOG00000039725","Ces1a",0,0,0,0,1,0,1,1,0
"28477","ENSRNOG00000053574","Tarbp1",329,200,270,325,171,333,171,385,295
"28478","ENSRNOG00000014948","Osgin1",31,12,24,78,60,114,71,89,82
"28479","ENSRNOG00000066514",NA,0,0,0,0,0,0,0,0,0
"28480","ENSRNOG00000017102","Cmtr2",275,161,208,340,180,320,175,328,235
"28481","ENSRNOG00000028717","Ndufb7",444,522,674,801,509,622,624,832,948
"28482","ENSRNOG00000017090","RGD1308706",182,142,186,392,206,377,242,272,325
"28483","ENSRNOG00000019980","Tomm20",707,495,567,777,426,870,800,1093,1326
"28484","ENSRNOG00000017724","Sf3b3",1443,967,1204,1579,917,1560,969,1606,1390
"28485","ENSRNOG00000015143","Siah1",353,251,280,613,371,579,402,575,566
"28486","ENSRNOG00000017745","Cog4",613,405,361,989,442,628,756,974,865
"28487","ENSRNOG00000019143","Galnt2",2622,1350,1351,2178,1061,2942,3025,4841,4605
"28488","ENSRNOG00000070220",NA,1,0,1,3,0,5,1,5,2
"28489","ENSRNOG00000059453","Fcsk",67,27,40,61,25,75,54,81,62
"28490","ENSRNOG00000020093","LOC100360573",2985,3113,4128,6872,4079,4065,5357,6983,7518
"28491","ENSRNOG00000025843","Ccdc102a",622,334,389,536,260,610,243,378,350
"28492","ENSRNOG00000026880","Usp38",562,355,454,671,452,641,454,776,765
"28493","ENSRNOG00000019779","Disc1",0,0,0,0,0,1,0,1,2
"28494","ENSRNOG00000020004","Rbm34",108,85,115,234,119,137,135,191,227
"28495","ENSRNOG00000014452","Zfhx3",3579,1565,2270,1530,824,2068,1835,3439,2502
"28496","ENSRNOG00000015162","Lonp2",855,551,706,1008,572,971,848,1119,842
"28497","ENSRNOG00000023303","Dpep2",17,9,12,52,22,37,66,80,50
"28498","ENSRNOG00000015150","Spg7",414,192,254,276,156,357,172,359,318
"28499","ENSRNOG00000066666","Dpep2nb",0,0,0,0,0,0,0,0,0
"28500","ENSRNOG00000038254","RGD1565617",0,0,0,0,0,0,0,0,0
"28501","ENSRNOG00000012671","Gan",78,40,39,66,26,54,63,80,91
"28502","ENSRNOG00000029558","Pabpn1l",0,0,0,0,0,0,0,0,0
"28503","ENSRNOG00000049890","AABR07043429.1",0,0,0,1,0,1,0,1,0
"28504","ENSRNOG00000028649","Tox3",15,25,54,10,23,61,26,18,12
"28505","ENSRNOG00000015576","Hsdl1",222,144,164,228,115,199,175,295,246
"28506","ENSRNOG00000012222","Cdh16",9,3,10,5,3,7,24,67,41
"28507","ENSRNOG00000019028","Znrf1",315,161,259,379,187,407,306,420,383
"28508","ENSRNOG00000012860","Tmem184c",604,540,586,1587,955,1185,1237,1723,1475
"28509","ENSRNOG00000019326","Cfdp1",327,219,292,613,361,428,342,513,487
"28510","ENSRNOG00000016558","Pllp",9,2,1,4,2,2,6,5,5
"28511","ENSRNOG00000015590","Dnaaf1",7,2,6,10,4,5,2,10,3
"28512","ENSRNOG00000012928","Prmt9",123,105,104,252,119,203,219,280,271
"28513","ENSRNOG00000016348","Tat",0,0,0,0,0,0,0,0,0
"28514","ENSRNOG00000016991","Arl2bp",1750,1398,1598,2301,1408,2319,1516,2510,2181
"28515","ENSRNOG00000015632","Taf1c",294,115,151,175,73,191,97,144,103
"28516","ENSRNOG00000069458","Ap1g1",1353,1101,1539,1709,1135,1946,1270,2255,1842
"28517","ENSRNOG00000016479","Plekhg4",7,3,0,19,3,6,62,63,67
"28518","ENSRNOG00000068632","LOC103690393",4,8,13,43,17,23,22,26,14
"28519","ENSRNOG00000019036","Ldhd",68,44,40,140,54,119,83,186,141
"28520","ENSRNOG00000018824","Slc7a5",3083,1464,1751,2943,1554,2841,670,2403,1750
"28521","ENSRNOG00000016326","Cx3cl1",755,674,579,914,726,1368,1023,1009,902
"28522","ENSRNOG00000013777","Rnf166",620,332,405,679,376,687,564,765,759
"28523","ENSRNOG00000013826","Aagab-ps2",33,15,20,47,21,41,28,37,65
"28524","ENSRNOG00000051531","Ctu2",87,36,45,84,35,63,26,59,54
"28525","ENSRNOG00000011863","Gins3",28,21,12,14,24,27,15,35,33
"28526","ENSRNOG00000069555","LOC100359539",12,19,10,13,26,23,14,18,11
"28527","ENSRNOG00000015904","Wfdc1",18,17,17,2,9,8,6,2,0
"28528","ENSRNOG00000016760","Kctd19",5,6,1,51,26,27,36,52,48
"28529","ENSRNOG00000071216",NA,14,14,21,25,11,31,25,41,44
"28530","ENSRNOG00000023092","Prss54",0,0,0,1,0,0,0,0,0
"28531","ENSRNOG00000011989","Vat1l",0,0,0,0,0,0,0,0,1
"28532","ENSRNOG00000056786","Piezo1",1861,884,1065,1372,685,1684,1383,2145,1787
"28533","ENSRNOG00000016977","Calb2",2,3,4,0,0,4,2,5,3
"28534","ENSRNOG00000051510","Ccdc113",0,0,0,0,0,0,0,1,0
"28535","ENSRNOG00000016108","Phlpp2",439,241,302,483,303,445,302,445,360
"28536","ENSRNOG00000039891","Adgrg5",1,0,0,0,0,0,0,0,1
"28537","ENSRNOG00000042353","Mlkl",202,124,114,404,182,344,322,674,588
"28538","ENSRNOG00000018801","Klhdc4",91,54,60,110,36,104,59,94,107
"28539","ENSRNOG00000070323",NA,0,0,1,0,0,0,0,1,0
"28540","ENSRNOG00000010966","Itgb1",14008,8694,12635,8590,6127,9999,8849,17167,14409
"28541","ENSRNOG00000014963","Adgrg1",117,141,198,1014,435,1078,453,597,400
"28542","ENSRNOG00000052707","Cacna1a",4,6,4,15,9,13,385,330,204
"28543","ENSRNOG00000016291","Marveld3",4,1,0,1,0,0,1,0,0
"28544","ENSRNOG00000018967","Wdr59",337,195,203,389,182,309,345,560,443
"28545","ENSRNOG00000003863","Trir",613,517,696,887,601,672,583,977,781
"28546","ENSRNOG00000065872",NA,0,0,0,0,0,0,0,0,0
"28547","ENSRNOG00000012007","Slc38a7",693,408,456,496,345,654,435,976,746
"28548","ENSRNOG00000003747","Get3",1037,673,845,1689,900,1508,945,1844,1559
"28549","ENSRNOG00000012450","Dynlrb2",5,8,8,6,5,4,33,42,47
"28550","ENSRNOG00000011009","Cmtm4",571,277,376,261,156,293,359,561,495
"28551","ENSRNOG00000003737","Best2",1,0,1,0,0,1,0,1,0
"28552","ENSRNOG00000020435","Terf2",215,114,145,284,171,207,210,299,231
"28553","ENSRNOG00000003682","Hook2",81,29,34,78,34,71,56,100,107
"28554","ENSRNOG00000010691","Cmtm3",1197,572,617,1837,821,1901,1557,2027,1802
"28555","ENSRNOG00000067725","Junb",0,0,0,0,0,0,0,0,0
"28556","ENSRNOG00000013982","Hsd17b2",0,0,0,0,0,0,0,0,0
"28557","ENSRNOG00000054264","Nfatc3",2035,1545,1553,3525,2333,3157,1945,3269,2566
"28558","ENSRNOG00000003520","Prdx2",4552,3136,3540,7695,3604,7110,5018,8486,7490
"28559","ENSRNOG00000011976","Nudt7",77,68,39,241,117,166,190,271,236
"28560","ENSRNOG00000003504","Thsd8",0,0,0,0,0,0,0,0,0
"28561","ENSRNOG00000069478","Ccdc7a",0,0,0,0,0,0,0,0,0
"28562","ENSRNOG00000068063","Rnaseh2a",2,2,0,4,1,4,4,2,5
"28563","ENSRNOG00000043215","Rtbdn",0,0,0,0,0,0,0,0,0
"28564","ENSRNOG00000017500","Mtss2",1999,628,697,490,249,699,454,708,718
"28565","ENSRNOG00000031773","Cngb1",1,1,2,0,1,0,4,5,5
"28566","ENSRNOG00000017869","Irf8",46,18,33,41,20,37,22,47,33
"28567","ENSRNOG00000023177","Esrp2",36,16,36,13,5,24,13,18,11
"28568","ENSRNOG00000017602","Il34",0,1,0,5,1,2,0,0,1
"28569","ENSRNOG00000003469","MAST1",3,0,2,2,2,6,6,3,6
"28570","ENSRNOG00000051265","AABR07058423.3",0,0,0,0,0,1,0,2,0
