rat_gene_id,rat_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000027112,4930433I11Rikl,0,NA,NA,NA,NA,NA
ENSRNOG00000069192,LOC120100248,0,NA,NA,NA,NA,NA
ENSRNOG00000012730,Lrrk1,908.015859854198,-0.278373905864032,0.207390535143293,-1.34226909473807,0.179508760312825,0.328628321224842
ENSRNOG00000068539,NA,2.7401686005086,-1.04778931705799,1.19999596966595,-0.873160696822728,0.382575494143495,0.558996671211093
ENSRNOG00000052937,LOC120100460,0,NA,NA,NA,NA,NA
ENSRNOG00000018117,Ndufv1,561.392753101847,-0.234719609270695,0.171824841072789,-1.36604001962244,0.171926402686044,0.318157968804042
ENSRNOG00000049017,Mir6316,0,NA,NA,NA,NA,NA
ENSRNOG00000051561,LOC120100354,0.298952540375655,0,4.08045587179667,0,1,NA
ENSRNOG00000067136,LOC120100284,0,NA,NA,NA,NA,NA
ENSRNOG00000063952,Or10w1,0,NA,NA,NA,NA,NA
ENSRNOG00000068720,NA,0.902445397273162,-3.06109697039601,2.4183304318845,-1.26578937685146,0.205588499387327,NA
ENSRNOG00000016362,Gpr4,1.3615787441109,-2.03570935119033,1.66834254370029,-1.22019866895874,0.222389571338717,NA
ENSRNOG00000056231,Rnu6-65,0,NA,NA,NA,NA,NA
ENSRNOG00000063054,LOC108349838,0,NA,NA,NA,NA,NA
ENSRNOG00000013671,Vom2r9,0,NA,NA,NA,NA,NA
ENSRNOG00000017307,Prss23,1809.91610065509,-1.55007547246236,0.257958930775885,-6.00900099794984,1.86669976491892e-09,3.14518766146771e-08
ENSRNOG00000065133,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000066105,LOC120100401,0,NA,NA,NA,NA,NA
ENSRNOG00000064098,LOC120100236,0,NA,NA,NA,NA,NA
ENSRNOG00000035580,Mir3597-3,0,NA,NA,NA,NA,NA
ENSRNOG00000056252,LOC120100399,0,NA,NA,NA,NA,NA
ENSRNOG00000067915,LOC108349187,0.267520879645417,0,4.08045587179778,0,1,NA
ENSRNOG00000015649,Or51a7b,0,NA,NA,NA,NA,NA
ENSRNOG00000054785,LOC120100498,0,NA,NA,NA,NA,NA
ENSRNOG00000020942,Plekha4,75.3565216109162,1.32264591229199,0.317686840629353,4.16336386383445,3.13593028133951e-05,0.000234109476467577
ENSRNOG00000069629,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000065481,LOC120100272,0,NA,NA,NA,NA,NA
ENSRNOG00000032600,Or10q12,0,NA,NA,NA,NA,NA
ENSRNOG00000067951,LOC120100127,0,NA,NA,NA,NA,NA
ENSRNOG00000067817,NA,0.507867003145036,-0.68539450603465,2.68212445688184,-0.255541648813519,0.798304779986282,NA
ENSRNOG00000017749,Nkg7,0,NA,NA,NA,NA,NA
ENSRNOG00000061288,Rnu6-630,0,NA,NA,NA,NA,NA
ENSRNOG00000017079,Pgm2l1,261.521411706744,0.26406449411314,0.197300916100798,1.33838453126205,0.18077111879358,0.330194157373479
ENSRNOG00000017795,Hspbp1,231.45787934131,-0.522309818964961,0.223382575274607,-2.33818514413167,0.0193776458231858,0.0590148849387531
ENSRNOG00000061338,LOC120100276,0,NA,NA,NA,NA,NA
ENSRNOG00000065787,Mir3584,0,NA,NA,NA,NA,NA
ENSRNOG00000068787,Or13a26c,0,NA,NA,NA,NA,NA
ENSRNOG00000015657,Or51g2,0,NA,NA,NA,NA,NA
ENSRNOG00000064243,LOC102552287,0,NA,NA,NA,NA,NA
ENSRNOG00000052607,Snora12,3.36591125948685,-0.0849139204277731,0.948257218502573,-0.0895473493593476,0.928646925349995,0.960672749720786
ENSRNOG00000052788,LOC120100357,0.188619829638904,-0.685378495608465,4.08045587181216,-0.167966157983246,0.866609902800744,NA
ENSRNOG00000063641,LOC120100292,0,NA,NA,NA,NA,NA
ENSRNOG00000046320,Mir6315,0,NA,NA,NA,NA,NA
ENSRNOG00000042133,Ms4a4cl1,0,NA,NA,NA,NA,NA
ENSRNOG00000031648,Or5b12b,0,NA,NA,NA,NA,NA
ENSRNOG00000064592,LOC120100217,0,NA,NA,NA,NA,NA
ENSRNOG00000069350,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000054005,Rnu6-884,0,NA,NA,NA,NA,NA
ENSRNOG00000069982,LOC120100110,0.0738528279926493,0.276386169656587,4.08045587181216,0.067734140091029,0.945997271845513,NA
