rat_gene_id,rat_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000052677,AABR07007088.1,0,NA,NA,NA,NA,NA
ENSRNOG00000017386,Il11,0.283035282912126,0,4.08045587179394,0,1,NA
ENSRNOG00000063011,NA,0.938955080472915,-1.43113169405007,1.85044710014925,-0.773397787991152,0.439286998679666,NA
ENSRNOG00000070623,NA,0.190498536576143,0,4.08045587180238,0,1,NA
ENSRNOG00000067477,NA,13.4326120979058,-0.253561765260476,0.587282493212121,-0.431754340017236,0.665919968420211,0.81390514436249
ENSRNOG00000020716,Axl,5374.48792460266,-0.920755814416489,0.141126459144732,-6.52433158173556,6.83054520436928e-11,2.13416894351345e-09
ENSRNOG00000066188,Or52n2e,0,NA,NA,NA,NA,NA
ENSRNOG00000065495,NA,0.412224142786463,-0.321263337196013,3.6017566729071,-0.0891962912466019,0.928925912787591,NA
ENSRNOG00000018402,Apoc2,0.223329098180477,0.507226557658509,4.08045587181216,0.124306345563601,0.901072723239191,NA
ENSRNOG00000011488,Sergef,67.924245872539,0.236638671448683,0.282659883065719,0.837185202520105,0.402488473806787,0.610092379748353
ENSRNOG00000068145,LOC120100068,30.0422831679571,-0.793095921438763,0.377198251021394,-2.10259702766697,0.0355010099834532,0.114548064290567
ENSRNOG00000067525,LOC120099976,27.5167289880452,0.516592122940684,0.366109791607493,1.4110306109882,0.158235588234347,0.334924118403707
ENSRNOG00000066657,Or2ag19b,0,NA,NA,NA,NA,NA
ENSRNOG00000015441,Il4r,369.900380578951,0.219175283465229,0.169744350491204,1.29120811874435,0.196631520636216,0.386605780016713
ENSRNOG00000071003,NA,44.9461323426995,-1.09978272691926,0.305510396693069,-3.59982095150808,0.00031843637118432,0.00248984025232434
ENSRNOG00000067263,Or52n5-ps1,0,NA,NA,NA,NA,NA
ENSRNOG00000047057,Gpr26,0,NA,NA,NA,NA,NA
ENSRNOG00000049826,UST4r,0,NA,NA,NA,NA,NA
ENSRNOG00000020412,Sf3b2,3068.87266688954,-0.0535487996108255,0.0985836315458192,-0.543181446769258,0.587004879475694,0.75750244635578
ENSRNOG00000065957,NA,173.761341779209,-1.10134465200412,0.188594711087895,-5.83974304290449,5.2281395257782e-09,1.22876152897906e-07
ENSRNOG00000016923,Clptm1l,2930.68919201307,-0.180697461637347,0.111487506071417,-1.6207866513903,0.105063402276978,0.253136069371097
ENSRNOG00000066567,NA,236.192739814959,0.192004984791037,0.164458320895316,1.16749936242664,0.243008765642763,0.444480251658413
ENSRNOG00000018405,Apoc4,0,NA,NA,NA,NA,NA
ENSRNOG00000010938,Slc7a10,0.19796178881057,-1.41631878710206,4.08045587181216,-0.347098175202925,0.728517564362101,NA
ENSRNOG00000065260,NA,76.8574462079463,-0.044888855355537,0.318624367442134,-0.140883309446473,0.887962127760784,0.948064220923785
ENSRNOG00000068883,Or2ag16b,0,NA,NA,NA,NA,NA
ENSRNOG00000063165,Or52l1b,0,NA,NA,NA,NA,NA
ENSRNOG00000065394,NA,1.11658736333458,-2.52917769973807,2.05315791994898,-1.23184762124918,0.218006010549335,NA
ENSRNOG00000014318,Pth,0,NA,NA,NA,NA,NA
ENSRNOG00000011029,Sec11a,1952.41608032233,0.0164851273064947,0.143867252429516,0.114585682482337,0.908773528676571,0.958526691729361
ENSRNOG00000069309,Klk1c12,0,NA,NA,NA,NA,NA
ENSRNOG00000017331,Or52e18,0,NA,NA,NA,NA,NA
ENSRNOG00000015239,Ginm1,976.473345371912,-0.391534261337591,0.190211443958809,-2.05841590384214,0.0395502263596148,0.124244928304001
ENSRNOG00000069539,Zfp74,248.268371594189,0.0926731543042819,0.153789266786939,0.602598323280078,0.546775936075122,0.729237264272645
ENSRNOG00000016857,Zg16,0,NA,NA,NA,NA,NA
ENSRNOG00000018426,Apoc1,1.26773895155677,2.66776759164439,1.95438177883672,1.36501865732308,0.172247186076931,NA
ENSRNOG00000020110,B4gat1,964.910325911772,0.14096925030487,0.179264619431662,0.786375196353839,0.431647710296494,0.636570133487764
ENSRNOG00000012084,Xpnpep1,3672.47229154102,0.388292557101103,0.126658216724221,3.06567206726548,0.00217181372325293,0.0125736159521858
ENSRNOG00000033813,Or52e8,0,NA,NA,NA,NA,NA
ENSRNOG00000068378,Klk1,0,NA,NA,NA,NA,NA
